"","연도","시도","행정구역","학제","date.x","성별","학생수","인구수_2년전_4세","인구수_1년전_5세","4세대비5세변동치","5세대비1학년변동치","4세대비1학년변동치","4세대비5세변동률","5세대비1학년변동률","4세대비1학년변동률","전체인구","n_2","n_1","n_2_diff","n_1_diff","n_2_diff_rate","n_1_diff_rate"
"2807","2018","서울","성북구","초등학교",2018-04-01,"여자",1732,1775,1738,-37,-6,-43,-0.0208450704225352,-0.00345224395857307,-0.0242253521126761,441618,458028,449280,-16410,-7662,-0.0358275039953889,-0.017053952991453
"2808","2018","서울","성북구","초등학교",2018-04-01,"남자",1864,1937,1895,-42,-31,-73,-0.0216830149716056,-0.0163588390501319,-0.0376871450696954,441618,458028,449280,-16410,-7662,-0.0358275039953889,-0.017053952991453
"2809","2018","서울","강북구","초등학교",2018-04-01,"전체",1754,2333,2244,-89,-490,-579,-0.0381483069009859,-0.218360071301248,-0.248178311187312,323360,329863,326713,-6503,-3353,-0.0197142450047444,-0.0102628300679802
"2810","2018","서울","강북구","초등학교",2018-04-01,"여자",857,1142,1098,-44,-241,-285,-0.0385288966725044,-0.219489981785064,-0.249562171628722,323360,329863,326713,-6503,-3353,-0.0197142450047444,-0.0102628300679802
"2811","2018","서울","강북구","초등학교",2018-04-01,"남자",897,1191,1146,-45,-249,-294,-0.0377833753148615,-0.217277486910995,-0.246851385390428,323360,329863,326713,-6503,-3353,-0.0197142450047444,-0.0102628300679802
"2812","2018","서울","도봉구","초등학교",2018-04-01,"전체",2595,2659,2563,-96,32,-64,-0.0361037984204588,0.0124853687085447,-0.0240691989469725,342528,350316,346161,-7788,-3633,-0.0222313568321173,-0.0104951164342604
"2813","2018","서울","도봉구","초등학교",2018-04-01,"여자",1275,1286,1247,-39,28,-11,-0.0303265940902022,0.0224538893344026,-0.00855365474339036,342528,350316,346161,-7788,-3633,-0.0222313568321173,-0.0104951164342604
"2814","2018","서울","도봉구","초등학교",2018-04-01,"남자",1320,1373,1316,-57,4,-53,-0.0415149308084487,0.00303951367781155,-0.0386016023306628,342528,350316,346161,-7788,-3633,-0.0222313568321173,-0.0104951164342604
"2815","2018","서울","노원구","초등학교",2018-04-01,"전체",4242,4382,4265,-117,-23,-140,-0.0267001369237791,-0.00539273153575616,-0.0319488817891374,550978,574055,565076,-23077,-14098,-0.040199980838073,-0.0249488564370102
"2816","2018","서울","노원구","초등학교",2018-04-01,"여자",2089,2166,2104,-62,-15,-77,-0.0286241920590951,-0.00712927756653992,-0.0355493998153278,550978,574055,565076,-23077,-14098,-0.040199980838073,-0.0249488564370102
"2817","2018","서울","노원구","초등학교",2018-04-01,"남자",2153,2216,2161,-55,-8,-63,-0.0248194945848375,-0.003701989819528,-0.0284296028880866,550978,574055,565076,-23077,-14098,-0.040199980838073,-0.0249488564370102
"2818","2018","서울","은평구","초등학교",2018-04-01,"전체",3630,3985,3853,-132,-223,-355,-0.0331242158092848,-0.0578769789774202,-0.0890840652446675,485572,496070,489741,-10498,-4169,-0.0211623359606507,-0.00851266281565154
"2819","2018","서울","은평구","초등학교",2018-04-01,"여자",1769,1921,1853,-68,-84,-152,-0.0353982300884956,-0.0453318942255801,-0.0791254554919313,485572,496070,489741,-10498,-4169,-0.0211623359606507,-0.00851266281565154
"2820","2018","서울","은평구","초등학교",2018-04-01,"남자",1861,2064,2000,-64,-139,-203,-0.0310077519379845,-0.0695,-0.0983527131782946,485572,496070,489741,-10498,-4169,-0.0211623359606507,-0.00851266281565154
"2821","2018","서울","서대문구","초등학교",2018-04-01,"전체",2162,2292,2239,-53,-77,-130,-0.0231239092495637,-0.0343903528360875,-0.0567190226876091,311899,316275,314910,-4376,-3011,-0.013836060390483,-0.00956146200501731
"2822","2018","서울","서대문구","초등학교",2018-04-01,"여자",1100,1132,1117,-15,-17,-32,-0.0132508833922261,-0.0152193375111907,-0.0282685512367491,311899,316275,314910,-4376,-3011,-0.013836060390483,-0.00956146200501731
"2823","2018","서울","서대문구","초등학교",2018-04-01,"남자",1062,1160,1122,-38,-60,-98,-0.0327586206896552,-0.053475935828877,-0.0844827586206897,311899,316275,314910,-4376,-3011,-0.013836060390483,-0.00956146200501731
"2824","2018","서울","마포구","초등학교",2018-04-01,"전체",2462,2999,2867,-132,-405,-537,-0.0440146715571857,-0.141262643878619,-0.179059686562187,374655,386208,378366,-11553,-3711,-0.0299139323887646,-0.00980796371767019
"2825","2018","서울","마포구","초등학교",2018-04-01,"여자",1240,1473,1404,-69,-164,-233,-0.0468431771894094,-0.116809116809117,-0.158180583842498,374655,386208,378366,-11553,-3711,-0.0299139323887646,-0.00980796371767019
"2826","2018","서울","마포구","초등학교",2018-04-01,"남자",1222,1526,1463,-63,-241,-304,-0.0412844036697248,-0.16473000683527,-0.199213630406291,374655,386208,378366,-11553,-3711,-0.0299139323887646,-0.00980796371767019
"2827","2018","서울","양천구","초등학교",2018-04-01,"전체",3739,3710,3772,62,-33,29,0.016711590296496,-0.00874867444326617,0.0078167115902965,468539,482339,475545,-13800,-7006,-0.028610583013192,-0.0147325699986331
"2828","2018","서울","양천구","초등학교",2018-04-01,"여자",1771,1749,1777,28,-6,22,0.0160091480846198,-0.00337647720877884,0.0125786163522013,468539,482339,475545,-13800,-7006,-0.028610583013192,-0.0147325699986331
"2829","2018","서울","양천구","초등학교",2018-04-01,"남자",1968,1961,1995,34,-27,7,0.0173380928097909,-0.0135338345864662,0.00356960734319225,468539,482339,475545,-13800,-7006,-0.028610583013192,-0.0147325699986331
"2830","2018","서울","강서구","초등학교",2018-04-01,"전체",4826,5319,5161,-158,-335,-493,-0.0297048317352886,-0.0649099011819415,-0.0926865952246663,601325,591205,597936,10120,3389,0.0171175818878392,0.00566783067084103
"2831","2018","서울","강서구","초등학교",2018-04-01,"여자",2363,2551,2465,-86,-102,-188,-0.0337122696981576,-0.0413793103448276,-0.0736965895727166,601325,591205,597936,10120,3389,0.0171175818878392,0.00566783067084103
"2832","2018","서울","강서구","초등학교",2018-04-01,"남자",2463,2768,2696,-72,-233,-305,-0.0260115606936416,-0.0864243323442137,-0.110187861271676,601325,591205,597936,10120,3389,0.0171175818878392,0.00566783067084103
"2833","2018","서울","구로구","초등학교",2018-04-01,"전체",3327,3929,3724,-205,-397,-602,-0.0521761262407737,-0.106605800214823,-0.153219648765589,407890,421537,416096,-13647,-8206,-0.0323743823199387,-0.0197214104437438
"2834","2018","서울","구로구","초등학교",2018-04-01,"여자",1637,1916,1826,-90,-189,-279,-0.046972860125261,-0.103504928806134,-0.145615866388309,407890,421537,416096,-13647,-8206,-0.0323743823199387,-0.0197214104437438
"2835","2018","서울","구로구","초등학교",2018-04-01,"남자",1690,2013,1898,-115,-208,-323,-0.0571286636860407,-0.10958904109589,-0.160457029309488,407890,421537,416096,-13647,-8206,-0.0323743823199387,-0.0197214104437438
"2836","2018","서울","금천구","초등학교",2018-04-01,"전체",1566,1617,1606,-11,-40,-51,-0.00680272108843537,-0.024906600249066,-0.0315398886827458,233809,235647,236405,-1838,-2596,-0.00779980224658069,-0.0109811552209133
"2837","2018","서울","금천구","초등학교",2018-04-01,"여자",778,777,785,8,-7,1,0.0102960102960103,-0.0089171974522293,0.00128700128700129,233809,235647,236405,-1838,-2596,-0.00779980224658069,-0.0109811552209133
"2838","2018","서울","금천구","초등학교",2018-04-01,"남자",788,840,821,-19,-33,-52,-0.0226190476190476,-0.0401948842874543,-0.0619047619047619,233809,235647,236405,-1838,-2596,-0.00779980224658069,-0.0109811552209133
"2839","2018","서울","영등포구","초등학교",2018-04-01,"전체",2448,3003,2784,-219,-336,-555,-0.0729270729270729,-0.120689655172414,-0.184815184815185,369183,378314,368037,-9131,1146,-0.0241360351454083,0.00311381736075449
"2840","2018","서울","영등포구","초등학교",2018-04-01,"여자",1261,1532,1420,-112,-159,-271,-0.0731070496083551,-0.111971830985915,-0.176892950391645,369183,378314,368037,-9131,1146,-0.0241360351454083,0.00311381736075449
"2841","2018","서울","영등포구","초등학교",2018-04-01,"남자",1187,1471,1364,-107,-177,-284,-0.0727396329027872,-0.129765395894428,-0.19306594153637,369183,378314,368037,-9131,1146,-0.0241360351454083,0.00311381736075449
"2842","2018","서울","동작구","초등학교",2018-04-01,"전체",2811,3244,3159,-85,-348,-433,-0.0262022194821208,-0.110161443494777,-0.13347718865598,394249,401501,400101,-7252,-5852,-0.0180622215137696,-0.0146263068575185
"2843","2018","서울","동작구","초등학교",2018-04-01,"여자",1387,1570,1527,-43,-140,-183,-0.0273885350318471,-0.091683038637852,-0.11656050955414,394249,401501,400101,-7252,-5852,-0.0180622215137696,-0.0146263068575185
"2844","2018","서울","동작구","초등학교",2018-04-01,"남자",1424,1674,1632,-42,-208,-250,-0.025089605734767,-0.127450980392157,-0.149342891278375,394249,401501,400101,-7252,-5852,-0.0180622215137696,-0.0146263068575185
"2845","2018","서울","관악구","초등학교",2018-04-01,"전체",2695,3439,3228,-211,-533,-744,-0.0613550450712416,-0.165117719950434,-0.216341959872056,504437,510794,506905,-6357,-2468,-0.0124453302113964,-0.00486876239137511
"2846","2018","서울","관악구","초등학교",2018-04-01,"여자",1297,1691,1595,-96,-298,-394,-0.0567711413364873,-0.186833855799373,-0.232998225901833,504437,510794,506905,-6357,-2468,-0.0124453302113964,-0.00486876239137511
"2847","2018","서울","관악구","초등학교",2018-04-01,"남자",1398,1748,1633,-115,-235,-350,-0.0657894736842105,-0.143906919779547,-0.200228832951945,504437,510794,506905,-6357,-2468,-0.0124453302113964,-0.00486876239137511
"2848","2018","서울","서초구","초등학교",2018-04-01,"전체",3863,4223,4301,78,-438,-360,0.0184702817901965,-0.101836782143688,-0.0852474544162917,440574,445351,445474,-4777,-4900,-0.0107263708849873,-0.0109995196128169
"2849","2018","서울","서초구","초등학교",2018-04-01,"여자",1847,2003,2045,42,-198,-156,0.0209685471792312,-0.0968215158924205,-0.0778831752371443,440574,445351,445474,-4777,-4900,-0.0107263708849873,-0.0109995196128169
"2850","2018","서울","서초구","초등학교",2018-04-01,"남자",2016,2220,2256,36,-240,-204,0.0162162162162162,-0.106382978723404,-0.0918918918918919,440574,445351,445474,-4777,-4900,-0.0107263708849873,-0.0109995196128169
"2851","2018","서울","강남구","초등학교",2018-04-01,"전체",3970,4414,4425,11,-455,-444,0.00249207068418668,-0.102824858757062,-0.10058903488899,551140,572375,564885,-21235,-13745,-0.0370998034505351,-0.0243323862379068
"2852","2018","서울","강남구","초등학교",2018-04-01,"여자",1893,2142,2154,12,-261,-249,0.00560224089635854,-0.12116991643454,-0.11624649859944,551140,572375,564885,-21235,-13745,-0.0370998034505351,-0.0243323862379068
"2853","2018","서울","강남구","초등학교",2018-04-01,"남자",2077,2272,2271,-1,-194,-195,-0.000440140845070423,-0.0854249229414355,-0.0858274647887324,551140,572375,564885,-21235,-13745,-0.0370998034505351,-0.0243323862379068
"2854","2018","서울","송파구","초등학교",2018-04-01,"전체",5221,5696,5761,65,-540,-475,0.0114115168539326,-0.0937337267835445,-0.0833918539325843,665319,656223,660315,9096,5004,0.0138611417155449,0.0075782013130097
"2855","2018","서울","송파구","초등학교",2018-04-01,"여자",2501,2745,2783,38,-282,-244,0.0138433515482696,-0.101329500538987,-0.0888888888888889,665319,656223,660315,9096,5004,0.0138611417155449,0.0075782013130097
"2856","2018","서울","송파구","초등학교",2018-04-01,"남자",2720,2951,2978,27,-258,-231,0.00914944086750254,-0.086635325721961,-0.0782785496441884,665319,656223,660315,9096,5004,0.0138611417155449,0.0075782013130097
"2857","2018","서울","강동구","초등학교",2018-04-01,"전체",3228,3644,3615,-29,-387,-416,-0.0079582875960483,-0.107053941908714,-0.114160263446762,433513,454001,449253,-20488,-15740,-0.045127653903846,-0.0350359374339181
"2858","2018","서울","강동구","초등학교",2018-04-01,"여자",1522,1777,1763,-14,-241,-255,-0.00787844682048396,-0.136698808848554,-0.143500281373101,433513,454001,449253,-20488,-15740,-0.045127653903846,-0.0350359374339181
"2859","2018","서울","강동구","초등학교",2018-04-01,"남자",1706,1867,1852,-15,-146,-161,-0.00803427959292983,-0.0788336933045356,-0.0862346009641135,433513,454001,449253,-20488,-15740,-0.045127653903846,-0.0350359374339181
"2860","2018","부산","중구","초등학교",2018-04-01,"전체",236,234,221,-13,15,2,-0.0555555555555556,0.0678733031674208,0.00854700854700855,43855,45601,44946,-1746,-1091,-0.0382886340211837,-0.0242735727317225
"2861","2018","부산","중구","초등학교",2018-04-01,"여자",119,106,106,0,13,13,0,0.122641509433962,0.122641509433962,43855,45601,44946,-1746,-1091,-0.0382886340211837,-0.0242735727317225
"2862","2018","부산","중구","초등학교",2018-04-01,"남자",117,128,115,-13,2,-11,-0.1015625,0.0173913043478261,-0.0859375,43855,45601,44946,-1746,-1091,-0.0382886340211837,-0.0242735727317225
"2863","2018","부산","서구","초등학교",2018-04-01,"전체",614,655,648,-7,-34,-41,-0.0106870229007634,-0.0524691358024691,-0.0625954198473282,109739,115210,111865,-5471,-2126,-0.0474871972919017,-0.0190050507307916
"2864","2018","부산","서구","초등학교",2018-04-01,"여자",291,322,316,-6,-25,-31,-0.0186335403726708,-0.0791139240506329,-0.0962732919254658,109739,115210,111865,-5471,-2126,-0.0474871972919017,-0.0190050507307916
"2865","2018","부산","서구","초등학교",2018-04-01,"남자",323,333,332,-1,-9,-10,-0.003003003003003,-0.0271084337349398,-0.03003003003003,109739,115210,111865,-5471,-2126,-0.0474871972919017,-0.0190050507307916
"2866","2018","부산","동구","초등학교",2018-04-01,"전체",435,518,506,-12,-71,-83,-0.0231660231660232,-0.140316205533597,-0.16023166023166,88181,91230,89239,-3049,-1058,-0.0334210237860353,-0.0118558029561066
"2867","2018","부산","동구","초등학교",2018-04-01,"여자",211,259,245,-14,-34,-48,-0.0540540540540541,-0.138775510204082,-0.185328185328185,88181,91230,89239,-3049,-1058,-0.0334210237860353,-0.0118558029561066
"2868","2018","부산","동구","초등학교",2018-04-01,"남자",224,259,261,2,-37,-35,0.00772200772200772,-0.14176245210728,-0.135135135135135,88181,91230,89239,-3049,-1058,-0.0334210237860353,-0.0118558029561066
"2869","2018","부산","영도구","초등학교",2018-04-01,"전체",690,723,712,-11,-22,-33,-0.0152143845089903,-0.0308988764044944,-0.045643153526971,122513,128689,125040,-6176,-2527,-0.047991669839691,-0.0202095329494562
"2870","2018","부산","영도구","초등학교",2018-04-01,"여자",366,357,360,3,6,9,0.00840336134453781,0.0166666666666667,0.0252100840336134,122513,128689,125040,-6176,-2527,-0.047991669839691,-0.0202095329494562
"2871","2018","부산","영도구","초등학교",2018-04-01,"남자",324,366,352,-14,-28,-42,-0.0382513661202186,-0.0795454545454545,-0.114754098360656,122513,128689,125040,-6176,-2527,-0.047991669839691,-0.0202095329494562
"2872","2018","부산","부산진구","초등학교",2018-04-01,"전체",2660,2798,2705,-93,-45,-138,-0.0332380271622588,-0.0166358595194085,-0.0493209435310936,368940,380314,375508,-11374,-6568,-0.0299068664314225,-0.0174909722296196
"2873","2018","부산","부산진구","초등학교",2018-04-01,"여자",1366,1408,1355,-53,11,-42,-0.0376420454545455,0.00811808118081181,-0.0298295454545455,368940,380314,375508,-11374,-6568,-0.0299068664314225,-0.0174909722296196
"2874","2018","부산","부산진구","초등학교",2018-04-01,"남자",1294,1390,1350,-40,-56,-96,-0.0287769784172662,-0.0414814814814815,-0.0690647482014388,368940,380314,375508,-11374,-6568,-0.0299068664314225,-0.0174909722296196
"2875","2018","부산","동래구","초등학교",2018-04-01,"전체",2014,2036,2155,119,-141,-22,0.0584479371316306,-0.0654292343387471,-0.0108055009823183,269777,272527,274541,-2750,-4764,-0.0100907433024985,-0.0173525994295934
"2876","2018","부산","동래구","초등학교",2018-04-01,"여자",982,997,1055,58,-73,-15,0.0581745235707121,-0.0691943127962085,-0.0150451354062187,269777,272527,274541,-2750,-4764,-0.0100907433024985,-0.0173525994295934
"2877","2018","부산","동래구","초등학교",2018-04-01,"남자",1032,1039,1100,61,-68,-7,0.0587102983638114,-0.0618181818181818,-0.00673724735322425,269777,272527,274541,-2750,-4764,-0.0100907433024985,-0.0173525994295934
"2878","2018","부산","남구","초등학교",2018-04-01,"전체",2139,2233,2198,-35,-59,-94,-0.0156739811912226,-0.0268425841674249,-0.0420958351992835,275847,281225,277022,-5378,-1175,-0.0191234776424571,-0.00424154038307427
"2879","2018","부산","남구","초등학교",2018-04-01,"여자",1050,1129,1106,-23,-56,-79,-0.0203720106288751,-0.0506329113924051,-0.0699734278122232,275847,281225,277022,-5378,-1175,-0.0191234776424571,-0.00424154038307427
"2880","2018","부산","남구","초등학교",2018-04-01,"남자",1089,1104,1092,-12,-3,-15,-0.0108695652173913,-0.00274725274725275,-0.0135869565217391,275847,281225,277022,-5378,-1175,-0.0191234776424571,-0.00424154038307427
"2881","2018","부산","북구","초등학교",2018-04-01,"전체",2230,2507,2435,-72,-205,-277,-0.0287195851615477,-0.0841889117043121,-0.11049062624651,300728,312080,308548,-11352,-7820,-0.0363752883875929,-0.0253445168985053
"2882","2018","부산","북구","초등학교",2018-04-01,"여자",1096,1216,1193,-23,-97,-120,-0.0189144736842105,-0.0813076278290025,-0.0986842105263158,300728,312080,308548,-11352,-7820,-0.0363752883875929,-0.0253445168985053
"2883","2018","부산","북구","초등학교",2018-04-01,"남자",1134,1291,1242,-49,-108,-157,-0.0379550735863672,-0.0869565217391304,-0.121611154144074,300728,312080,308548,-11352,-7820,-0.0363752883875929,-0.0253445168985053
"2884","2018","부산","해운대구","초등학교",2018-04-01,"전체",3306,3610,3578,-32,-272,-304,-0.00886426592797784,-0.0760201229737283,-0.0842105263157895,411772,422803,417626,-11031,-5854,-0.0260901649231439,-0.0140173265074492
"2885","2018","부산","해운대구","초등학교",2018-04-01,"여자",1593,1735,1718,-17,-125,-142,-0.00979827089337176,-0.0727590221187427,-0.0818443804034582,411772,422803,417626,-11031,-5854,-0.0260901649231439,-0.0140173265074492
"2886","2018","부산","해운대구","초등학교",2018-04-01,"남자",1713,1875,1860,-15,-147,-162,-0.008,-0.0790322580645161,-0.0864,411772,422803,417626,-11031,-5854,-0.0260901649231439,-0.0140173265074492
"2887","2018","부산","사하구","초등학교",2018-04-01,"전체",2583,2800,2742,-58,-159,-217,-0.0207142857142857,-0.0579868708971554,-0.0775,331884,335464,333761,-3580,-1877,-0.0106717859442444,-0.00562378468425011
"2888","2018","부산","사하구","초등학교",2018-04-01,"여자",1273,1358,1331,-27,-58,-85,-0.0198821796759941,-0.0435762584522915,-0.0625920471281296,331884,335464,333761,-3580,-1877,-0.0106717859442444,-0.00562378468425011
"2889","2018","부산","사하구","초등학교",2018-04-01,"남자",1310,1442,1411,-31,-101,-132,-0.021497919556172,-0.0715804394046775,-0.0915395284327323,331884,335464,333761,-3580,-1877,-0.0106717859442444,-0.00562378468425011
"2890","2018","부산","금정구","초등학교",2018-04-01,"전체",1716,1642,1644,2,72,74,0.00121802679658952,0.0437956204379562,0.0450669914738124,244546,245315,243951,-769,595,-0.00313474512361657,0.00243901439223451
"2891","2018","부산","금정구","초등학교",2018-04-01,"여자",853,777,786,9,67,76,0.0115830115830116,0.0852417302798982,0.0978120978120978,244546,245315,243951,-769,595,-0.00313474512361657,0.00243901439223451
"2892","2018","부산","금정구","초등학교",2018-04-01,"남자",863,865,858,-7,5,-2,-0.00809248554913295,0.00582750582750583,-0.0023121387283237,244546,245315,243951,-769,595,-0.00313474512361657,0.00243901439223451
"2893","2018","부산","강서구","초등학교",2018-04-01,"전체",1750,1487,1695,208,55,263,0.139878950907868,0.0324483775811209,0.176866173503699,118760,100308,113353,18452,5407,0.183953423455756,0.0477005460817094
"2894","2018","부산","강서구","초등학교",2018-04-01,"여자",863,736,831,95,32,127,0.129076086956522,0.0385078219013237,0.172554347826087,118760,100308,113353,18452,5407,0.183953423455756,0.0477005460817094
"2895","2018","부산","강서구","초등학교",2018-04-01,"남자",887,751,864,113,23,136,0.150466045272969,0.0266203703703704,0.181091877496671,118760,100308,113353,18452,5407,0.183953423455756,0.0477005460817094
"2896","2018","부산","연제구","초등학교",2018-04-01,"전체",1679,1687,1678,-9,1,-8,-0.00533491404860699,0.000595947556615018,-0.00474214582098399,205697,210592,207358,-4895,-1661,-0.0232439978726637,-0.00801030102527995
"2897","2018","부산","연제구","초등학교",2018-04-01,"여자",791,834,827,-7,-36,-43,-0.00839328537170264,-0.0435308343409915,-0.0515587529976019,205697,210592,207358,-4895,-1661,-0.0232439978726637,-0.00801030102527995
"2898","2018","부산","연제구","초등학교",2018-04-01,"남자",888,853,851,-2,37,35,-0.00234466588511137,0.0434782608695652,0.041031652989449,205697,210592,207358,-4895,-1661,-0.0232439978726637,-0.00801030102527995
"2899","2018","부산","수영구","초등학교",2018-04-01,"전체",1085,1176,1165,-11,-80,-91,-0.00935374149659864,-0.0686695278969957,-0.0773809523809524,178955,179851,178366,-896,589,-0.00498190168528393,0.00330219884955653
"2900","2018","부산","수영구","초등학교",2018-04-01,"여자",533,569,561,-8,-28,-36,-0.0140597539543058,-0.0499108734402852,-0.0632688927943761,178955,179851,178366,-896,589,-0.00498190168528393,0.00330219884955653
"2901","2018","부산","수영구","초등학교",2018-04-01,"남자",552,607,604,-3,-52,-55,-0.00494233937397035,-0.0860927152317881,-0.0906095551894563,178955,179851,178366,-896,589,-0.00498190168528393,0.00330219884955653
"2902","2018","부산","사상구","초등학교",2018-04-01,"전체",1435,1821,1738,-83,-303,-386,-0.0455793520043932,-0.17433831990794,-0.211971444261395,226845,236014,231348,-9169,-4503,-0.0388493902904065,-0.019464183826962
"2903","2018","부산","사상구","초등학교",2018-04-01,"여자",688,871,837,-34,-149,-183,-0.0390355912743972,-0.178016726403823,-0.210103329506315,226845,236014,231348,-9169,-4503,-0.0388493902904065,-0.019464183826962
"2904","2018","부산","사상구","초등학교",2018-04-01,"남자",747,950,901,-49,-154,-203,-0.0515789473684211,-0.170921198668147,-0.213684210526316,226845,236014,231348,-9169,-4503,-0.0388493902904065,-0.019464183826962
"2905","2018","부산","기장군","초등학교",2018-04-01,"전체",2113,2160,2156,-4,-43,-47,-0.00185185185185185,-0.0199443413729128,-0.0217592592592593,162668,154751,158810,7917,3858,0.0511596047844602,0.0242931805301933
"2906","2018","부산","기장군","초등학교",2018-04-01,"여자",1036,1043,1030,-13,6,-7,-0.012464046021093,0.0058252427184466,-0.00671140939597315,162668,154751,158810,7917,3858,0.0511596047844602,0.0242931805301933
"2907","2018","부산","기장군","초등학교",2018-04-01,"남자",1077,1117,1126,9,-49,-40,0.00805729632945389,-0.0435168738898757,-0.035810205908684,162668,154751,158810,7917,3858,0.0511596047844602,0.0242931805301933
"2908","2018","대구","중구","초등학교",2018-04-01,"전체",800,581,563,-18,237,219,-0.0309810671256454,0.420959147424512,0.376936316695353,78777,81034,79208,-2257,-431,-0.027852506355357,-0.00544136955863044
"2909","2018","대구","중구","초등학교",2018-04-01,"여자",384,271,254,-17,130,113,-0.0627306273062731,0.511811023622047,0.416974169741697,78777,81034,79208,-2257,-431,-0.027852506355357,-0.00544136955863044
"2910","2018","대구","중구","초등학교",2018-04-01,"남자",416,310,309,-1,107,106,-0.0032258064516129,0.346278317152104,0.341935483870968,78777,81034,79208,-2257,-431,-0.027852506355357,-0.00544136955863044
"2911","2018","대구","동구","초등학교",2018-04-01,"전체",3017,3311,3246,-65,-229,-294,-0.0196315312594382,-0.0705483672211953,-0.0887949260042283,350961,351266,351334,-305,-373,-0.000868287850233157,-0.00106166781467208
"2912","2018","대구","동구","초등학교",2018-04-01,"여자",1436,1594,1553,-41,-117,-158,-0.0257214554579674,-0.0753380553766903,-0.0991217063989962,350961,351266,351334,-305,-373,-0.000868287850233157,-0.00106166781467208
"2913","2018","대구","동구","초등학교",2018-04-01,"남자",1581,1717,1693,-24,-112,-136,-0.0139778683750728,-0.0661547548730065,-0.0792079207920792,350961,351266,351334,-305,-373,-0.000868287850233157,-0.00106166781467208
"2914","2018","대구","서구","초등학교",2018-04-01,"전체",1023,1209,1110,-99,-87,-186,-0.0818858560794045,-0.0783783783783784,-0.153846153846154,189585,204119,197445,-14534,-7860,-0.0712035626276829,-0.039808554280939
"2915","2018","대구","서구","초등학교",2018-04-01,"여자",492,589,536,-53,-44,-97,-0.0899830220713073,-0.082089552238806,-0.164685908319185,189585,204119,197445,-14534,-7860,-0.0712035626276829,-0.039808554280939
"2916","2018","대구","서구","초등학교",2018-04-01,"남자",531,620,574,-46,-43,-89,-0.0741935483870968,-0.0749128919860627,-0.143548387096774,189585,204119,197445,-14534,-7860,-0.0712035626276829,-0.039808554280939
"2917","2018","대구","남구","초등학교",2018-04-01,"전체",748,954,885,-69,-137,-206,-0.0723270440251572,-0.154802259887006,-0.215932914046122,152128,159395,154982,-7267,-2854,-0.0455911415038113,-0.0184150417467835
"2918","2018","대구","남구","초등학교",2018-04-01,"여자",349,466,419,-47,-70,-117,-0.100858369098712,-0.167064439140811,-0.251072961373391,152128,159395,154982,-7267,-2854,-0.0455911415038113,-0.0184150417467835
"2919","2018","대구","남구","초등학교",2018-04-01,"남자",399,488,466,-22,-67,-89,-0.0450819672131148,-0.143776824034335,-0.182377049180328,152128,159395,154982,-7267,-2854,-0.0455911415038113,-0.0184150417467835
"2920","2018","대구","북구","초등학교",2018-04-01,"전체",3813,4099,4050,-49,-237,-286,-0.0119541351549158,-0.0585185185185185,-0.0697731153939985,441043,440531,439540,512,1503,0.00116223375880472,0.00341948400600628
"2921","2018","대구","북구","초등학교",2018-04-01,"여자",1868,1954,1946,-8,-78,-86,-0.00409416581371546,-0.040082219938335,-0.0440122824974411,441043,440531,439540,512,1503,0.00116223375880472,0.00341948400600628
"2922","2018","대구","북구","초등학교",2018-04-01,"남자",1945,2145,2104,-41,-159,-200,-0.0191142191142191,-0.0755703422053232,-0.0932400932400932,441043,440531,439540,512,1503,0.00116223375880472,0.00341948400600628
"2923","2018","대구","수성구","초등학교",2018-04-01,"전체",3547,3462,3616,154,-69,85,0.0444829578278452,-0.0190818584070796,0.0245522819179665,436405,450091,444973,-13686,-8568,-0.0304071843249476,-0.0192551008712888
"2924","2018","대구","수성구","초등학교",2018-04-01,"여자",1779,1730,1806,76,-27,49,0.0439306358381503,-0.0149501661129568,0.0283236994219653,436405,450091,444973,-13686,-8568,-0.0304071843249476,-0.0192551008712888
"2925","2018","대구","수성구","초등학교",2018-04-01,"남자",1768,1732,1810,78,-42,36,0.0450346420323326,-0.0232044198895028,0.0207852193995381,436405,450091,444973,-13686,-8568,-0.0304071843249476,-0.0192551008712888
